subject_id,n_sessions,sessions
sub-NDARINV874HFG94,1,ses-baselineYear1Arm1
sub-NDARINV87C4733D,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV87GZTDJ0,1,ses-2YearFollowUpYArm1
sub-NDARINV87L30DBB,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV87WRYJ7F,2,ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV87XG4274,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV880EZ4YA,1,ses-baselineYear1Arm1
sub-NDARINV88JX7RKX,1,ses-baselineYear1Arm1
sub-NDARINV88NLCD99,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV88PFKACD,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV88PHXJ3C,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV88RGRPEF,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV88V8C4GJ,2,ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV89ZP9REV,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8ABZJ66W,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8AN54XEV,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8AWUPZE7,1,ses-4YearFollowUpYArm1
sub-NDARINV8B420LH2,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8B8WV7MT,1,ses-baselineYear1Arm1
sub-NDARINV8BG4EF9Y,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8BK50DPV,1,ses-baselineYear1Arm1
sub-NDARINV8BKUAN4C,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8BMH9VM4,1,ses-baselineYear1Arm1
sub-NDARINV8BNYHNBW,1,ses-baselineYear1Arm1
sub-NDARINV8BU41UCM,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8C2MCZ4K,1,ses-baselineYear1Arm1
sub-NDARINV8CF2117B,1,ses-baselineYear1Arm1
sub-NDARINV8CF76E8P,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8CHKACUM,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8CW241FZ,1,ses-baselineYear1Arm1
sub-NDARINV8CY1MFAT,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8D63FJKZ,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8D7K7HYL,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8DFF1UZ1,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8DJ5XGV5,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8DM1YJAA,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8DRXTTAT,1,ses-baselineYear1Arm1
sub-NDARINV8DV0K9FK,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8E028M6F,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8E2WVMNK,1,ses-baselineYear1Arm1
sub-NDARINV8E3TY3RU,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8E597FU6,1,ses-2YearFollowUpYArm1
sub-NDARINV8EUP2KFK,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8F1DEP52,1,ses-2YearFollowUpYArm1
sub-NDARINV8FHKFFRM,1,ses-2YearFollowUpYArm1
sub-NDARINV8FPU6BRJ,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8FZ50F2N,1,ses-baselineYear1Arm1
sub-NDARINV8G2F2MAF,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8GE4JHY8,1,ses-baselineYear1Arm1
sub-NDARINV8GEUGXPD,1,ses-baselineYear1Arm1
sub-NDARINV8GP2PFEE,1,ses-baselineYear1Arm1
sub-NDARINV8GZUK8EV,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8H756ZWX,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8HB05LMR,1,ses-baselineYear1Arm1
sub-NDARINV8HBTBDE2,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8HCVHC17,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8HJ6249P,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8HTB1ND3,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8HV180YG,1,ses-baselineYear1Arm1
sub-NDARINV8J2PXGLH,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8J5VU553,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8J9WC4XB,1,ses-2YearFollowUpYArm1
sub-NDARINV8JE580G0,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8JFJ11AG,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8JRW2UVW,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8JT1BA75,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8JTY86NW,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8JZYDPH1,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8K2UWB1D,2,ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8K944C76,1,ses-baselineYear1Arm1
sub-NDARINV8KD4PFH7,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8KX35YHA,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8KX9UXKE,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8L88HZVW,1,ses-2YearFollowUpYArm1
sub-NDARINV8LAC5EVC,1,ses-baselineYear1Arm1
sub-NDARINV8LBGM6LE,1,ses-baselineYear1Arm1
sub-NDARINV8LU9U8DZ,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8M1KK4KX,1,ses-baselineYear1Arm1
sub-NDARINV8MC7B79X,1,ses-baselineYear1Arm1
sub-NDARINV8MD5H3AW,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8MGGJ4FD,1,ses-baselineYear1Arm1
sub-NDARINV8MJUZ27T,1,ses-baselineYear1Arm1
sub-NDARINV8MKMV27D,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8MMU6YZ0,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8MPUW7ZR,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8MRME9FG,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8MYFRL4J,1,ses-baselineYear1Arm1
sub-NDARINV8NKGU38D,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8NKY4X1D,1,ses-baselineYear1Arm1
sub-NDARINV8NLT77TT,1,ses-2YearFollowUpYArm1
sub-NDARINV8NVCJ0FX,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8P1H87D1,1,ses-baselineYear1Arm1
sub-NDARINV8P2LE3UR,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8PD9CRDR,1,ses-baselineYear1Arm1
sub-NDARINV8PFCYLGD,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8RNZXR25,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8T0MD0HG,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8T2NUL38,1,ses-baselineYear1Arm1
sub-NDARINV8TJPUWXP,1,ses-baselineYear1Arm1
sub-NDARINV8TWGX6LF,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8TWNRCGG,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8U3ZUTV6,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8U4HJYJ1,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8U909UGM,1,ses-2YearFollowUpYArm1
sub-NDARINV8UF58XPK,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8ULGYC8V,1,ses-2YearFollowUpYArm1
sub-NDARINV8V6BU6UP,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8VA4L6RD,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8VU3KZAR,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8WBV631M,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8X4L319G,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8X6CPV8N,1,ses-2YearFollowUpYArm1
sub-NDARINV8XDHCHEA,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8XEPPMAY,1,ses-baselineYear1Arm1
sub-NDARINV8YGE0TPF,1,ses-2YearFollowUpYArm1
sub-NDARINV8YGT3ABW,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8YGWRPZ8,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8YKR9JAK,1,ses-baselineYear1Arm1
sub-NDARINV8YPT1XL0,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8YW7NZDX,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8Z3UW49L,1,ses-baselineYear1Arm1
sub-NDARINV8Z3XXD69,1,ses-baselineYear1Arm1
sub-NDARINV8Z4PTP56,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8Z59C4WA,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8Z935ZNC,1,ses-baselineYear1Arm1
sub-NDARINV8ZNJ982B,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV8ZXPKPRN,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV901KYNND,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9053L040,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV90FEV190,1,ses-2YearFollowUpYArm1
sub-NDARINV90MAZ9N7,1,ses-baselineYear1Arm1
sub-NDARINV90RDFNXK,1,ses-baselineYear1Arm1
sub-NDARINV90RWGDAR,1,ses-baselineYear1Arm1
sub-NDARINV90T8PKLB,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV90VTTWND,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV91KPPX8A,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV91MTH18D,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV91NNHKF0,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV925PNR1C,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV92V7K5PE,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV92Z37BWN,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV92ZMA6L7,1,ses-baselineYear1Arm1
sub-NDARINV930295U4,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9314BB14,1,ses-baselineYear1Arm1
sub-NDARINV936LMN28,1,ses-2YearFollowUpYArm1
sub-NDARINV93AY6461,1,ses-baselineYear1Arm1
sub-NDARINV93D98KMC,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV93FRJHXC,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV93J5H7BU,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV93JXKKF3,1,ses-baselineYear1Arm1
sub-NDARINV93JYGAXC,1,ses-baselineYear1Arm1
sub-NDARINV93R56PJA,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV93W1HHJN,1,ses-2YearFollowUpYArm1
sub-NDARINV93Y14TG4,1,ses-baselineYear1Arm1
sub-NDARINV94Y93T1G,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV953WUR8C,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9553AJPG,1,ses-2YearFollowUpYArm1
sub-NDARINV956C4ZGG,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV95EC7CAZ,1,ses-2YearFollowUpYArm1
sub-NDARINV95TJXP19,1,ses-2YearFollowUpYArm1
sub-NDARINV95V2LL1W,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV95YMR61C,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV963N6B2W,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV96KG6C49,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV96KLPLFJ,1,ses-baselineYear1Arm1
sub-NDARINV96WYY4C5,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV96X5ZCCH,1,ses-baselineYear1Arm1
sub-NDARINV976U49PT,1,ses-baselineYear1Arm1
sub-NDARINV979TRHXJ,1,ses-2YearFollowUpYArm1
sub-NDARINV97A3711A,1,ses-4YearFollowUpYArm1
sub-NDARINV97K3KGF4,1,ses-2YearFollowUpYArm1
sub-NDARINV97RLXMF9,1,ses-baselineYear1Arm1
sub-NDARINV97YHGYC9,2,ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV97YY6Y1R,1,ses-baselineYear1Arm1
sub-NDARINV987KVUCX,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV98A4Z8JL,1,ses-4YearFollowUpYArm1
sub-NDARINV98GXP9EA,1,ses-2YearFollowUpYArm1
sub-NDARINV98LXLFTV,1,ses-baselineYear1Arm1
sub-NDARINV9924G4W9,1,ses-baselineYear1Arm1
sub-NDARINV99BP99WU,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV99NA21PA,1,ses-2YearFollowUpYArm1
sub-NDARINV9A5TCA50,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9A6HTXF6,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9A7809ZH,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9AH5WYA7,1,ses-baselineYear1Arm1
sub-NDARINV9AJ433R7,1,ses-baselineYear1Arm1
sub-NDARINV9AK6T1YU,1,ses-2YearFollowUpYArm1
sub-NDARINV9ANUKVD0,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9AULPA6C,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9AWDDJ7H,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9B14E538,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9BBUE6LG,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9BC4K3FV,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9BZ2E5LT,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9C4CCRWN,1,ses-baselineYear1Arm1
sub-NDARINV9C8A57E7,1,ses-baselineYear1Arm1
sub-NDARINV9CA16AC9,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9D044E5P,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9D1R1M0C,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9D4JG706,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9D91PDLZ,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9D98AYBL,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9DTKH5ER,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9DYPTPR7,1,ses-baselineYear1Arm1
sub-NDARINV9E8PXJ9L,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9E9EAJ15,1,ses-2YearFollowUpYArm1
sub-NDARINV9EFM2PFZ,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9EVRB30H,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9EZZCWGY,1,ses-baselineYear1Arm1
sub-NDARINV9F4G1M9E,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9F61BP6X,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9FXBK9TB,2,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1
sub-NDARINV9G2Y1NLA,1,ses-baselineYear1Arm1
sub-NDARINV9HEMN0UL,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9HVAC68Z,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9J0ZB3NY,1,ses-baselineYear1Arm1
sub-NDARINV9J2GH4BM,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9JFKBC3X,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9JLEZ6WE,1,ses-baselineYear1Arm1
sub-NDARINV9K086XZF,1,ses-baselineYear1Arm1
sub-NDARINV9K595FHA,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9K7D4LHD,1,ses-baselineYear1Arm1
sub-NDARINV9KCVTWFZ,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9KTD8UK1,1,ses-baselineYear1Arm1
sub-NDARINV9KX83G7Z,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9LRE3A49,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9LVF1WUU,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9LYA6D2J,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9LZU5PJD,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9M8UXK0A,1,ses-baselineYear1Arm1
sub-NDARINV9M8W1495,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9MDFD681,1,ses-baselineYear1Arm1
sub-NDARINV9N7VAA7U,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9N895VTP,1,ses-baselineYear1Arm1
sub-NDARINV9NAL2XKV,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9NJKP5VL,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9NN5G173,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9NN9PU4H,1,ses-baselineYear1Arm1
sub-NDARINV9P7FV88J,1,ses-baselineYear1Arm1
sub-NDARINV9PA518RY,1,ses-baselineYear1Arm1
sub-NDARINV9PLKGRTV,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9PNVA22B,1,ses-baselineYear1Arm1
sub-NDARINV9PUA8D0B,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9PVJXVCK,1,ses-baselineYear1Arm1
sub-NDARINV9PYFVDC9,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9R536T7D,1,ses-2YearFollowUpYArm1
sub-NDARINV9R5J1TC2,1,ses-2YearFollowUpYArm1
sub-NDARINV9RJGJECN,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9RUX0DHA,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9RWN9ZGX,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9T11JN9J,1,ses-baselineYear1Arm1
sub-NDARINV9TV65EPM,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9TZYNDC7,2,ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9U33DV8X,1,ses-baselineYear1Arm1
sub-NDARINV9UL0YHV1,1,ses-baselineYear1Arm1
sub-NDARINV9UUFK2MY,1,ses-baselineYear1Arm1
sub-NDARINV9UZXV6TK,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9V46ARXX,2,ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9V77D3CT,1,ses-2YearFollowUpYArm1
sub-NDARINV9V9MLV7N,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9VGLAX8E,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9VU6KMC8,1,ses-baselineYear1Arm1
sub-NDARINV9W3PU5P5,1,ses-baselineYear1Arm1
sub-NDARINV9W6CZFBK,1,ses-baselineYear1Arm1
sub-NDARINV9WG8CVTX,1,ses-baselineYear1Arm1
sub-NDARINV9WJ1WBFC,1,ses-baselineYear1Arm1
sub-NDARINV9WPEG5AE,1,ses-baselineYear1Arm1
sub-NDARINV9WT4F32B,1,ses-baselineYear1Arm1
sub-NDARINV9WY3R321,1,ses-2YearFollowUpYArm1
sub-NDARINV9X7P9U2G,1,ses-4YearFollowUpYArm1
sub-NDARINV9XEANHKF,1,ses-2YearFollowUpYArm1
sub-NDARINV9XHNUHUZ,1,ses-baselineYear1Arm1
sub-NDARINV9Y0DDKT2,1,ses-baselineYear1Arm1
sub-NDARINV9YE4BWY8,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9YG22T0B,1,ses-baselineYear1Arm1
sub-NDARINV9Z9HRUM9,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINV9ZXTBCKF,1,ses-baselineYear1Arm1
sub-NDARINV9ZY1DGMU,1,ses-baselineYear1Arm1
sub-NDARINVA05T670W,2,ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVA06511K8,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVA067FHRN,1,ses-baselineYear1Arm1
sub-NDARINVA0DJGMNG,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVA0KZT97H,1,ses-baselineYear1Arm1
sub-NDARINVA0RKMN4A,1,ses-baselineYear1Arm1
sub-NDARINVA140KMXY,1,ses-2YearFollowUpYArm1
sub-NDARINVA16LM1XU,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVA1A2WJG5,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVA1BEPBK9,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVA1CW8FGN,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVA1MV25KY,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVA1PU5AHW,1,ses-baselineYear1Arm1
sub-NDARINVA1TDVMA1,1,ses-baselineYear1Arm1
sub-NDARINVA2T7V5L9,1,ses-baselineYear1Arm1
sub-NDARINVA2VRT06X,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVA2ZPZTJJ,1,ses-baselineYear1Arm1
sub-NDARINVA31C7WYJ,1,ses-baselineYear1Arm1
sub-NDARINVA354YMUE,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVA3A3F421,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVA3JTEY6X,1,ses-baselineYear1Arm1
sub-NDARINVA4EVCYRA,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVA4GBE30B,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVA4K4TW8Y,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVA4N4XMZ4,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVA4PJGHJV,1,ses-baselineYear1Arm1
sub-NDARINVA4V1CUK7,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVA52KHGAJ,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVA52LKE4U,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVA5GXM81U,2,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1
sub-NDARINVA5U7E8B5,1,ses-baselineYear1Arm1
sub-NDARINVA62ZL91V,1,ses-2YearFollowUpYArm1
sub-NDARINVA66XU98A,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVA68WCRUL,3,ses-2YearFollowUpYArm1;ses-4YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVA6FR087J,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVA6LB7NLM,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVA6N6NV10,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVA6PN17HD,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVA6RWBHZ7,1,ses-baselineYear1Arm1
sub-NDARINVA70DPKY0,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVA79CZENJ,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVA82HJRPA,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVA89JYXF3,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVA928P6B7,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
sub-NDARINVA9E5RPZH,2,ses-2YearFollowUpYArm1;ses-baselineYear1Arm1
